,Reviewer Name,Restaurant Name,Rating,Tags
11554,Steph C.,monte alban restaurant,5.0,"Mexican, Breakfast & Brunch"
11555,Steph C.,erick schat's bakkery,5.0,"Bakeries, Delis, Sandwiches"
11556,Steph C.,petra's bistro & wine bar,4.0,"Wine Bars, American (New), Seafood"
11557,Steph C.,yamatani japanese restaurant,3.0,"Japanese, Sushi Bars"
11558,Steph C.,bossa nova on sunset,3.0,"Brazilian, Pizza, Sandwiches"
11559,Steph C.,johnny pacific,5.0,"Latin American, Empanadas"
11560,Steph C.,marmalade cafe,1.0,"American (New), Breakfast & Brunch, Cafes"
11561,Steph C.,hodori restaurant,3.0,"Korean, Comfort Food, Soup"
11562,Steph C.,pizza my heart,4.0,Pizza
11563,Steph C.,gyu-kaku japanese bbq,4.0,"Japanese, Barbeque, Asian Fusion"
11564,Steph C.,gyu-kaku japanese bbq,4.0,"Barbeque, Japanese, Asian Fusion"
11565,Steph C.,subway,3.0,"Fast Food, Sandwiches"
11566,Steph C.,tableau,5.0,"Breakfast & Brunch, American (New), Bars"
11567,Steph C.,truth & tonic,4.0,"Breakfast & Brunch, Vegan, Juice Bars & Smoothies"
11568,Steph C.,the buffet at bellagio,4.0,"Buffets, American (New)"
11569,Steph C.,hama sushi,4.0,"Sushi Bars, Japanese"
11570,Steph C.,california pizza kitchen at 7th street los angeles,4.0,"Pizza, American (New), Salad"
11571,Steph C.,"the rooftop at the standard, downtown la",3.0,"Lounges, Tapas/Small Plates"
11572,Steph C.,mitsuru cafe,5.0,Japanese
11573,Steph C.,takami sushi & robata,4.0,"Sushi Bars, Japanese, Seafood"
11574,Steph C.,the palm,2.0,"Steakhouses, Seafood"
11575,Steph C.,morton's the steakhouse,3.0,"Steakhouses, Seafood, Bars"
11576,Steph C.,checkers downtown,5.0,"Bars, American (Traditional)"
11577,Steph C.,s'wings,3.0,Chicken Wings
11578,Steph C.,buca di beppo italian restaurant,3.0,Italian
11579,Steph C.,aladdin crown pizza,3.0,"Pizza, Mediterranean, Halal"
11580,Steph C.,jing jing chinese gourmet,4.0,"Chinese, Food Delivery Services"
11581,Steph C.,yorkside pizza and restaurant,1.0,"Pizza, Greek"
11582,Steph C.,shik do rak,4.0,"Korean, Barbeque"
11583,Steph C.,louis' lunch,3.0,"Burgers, Sandwiches"
11584,Steph C.,pho little saigon,4.0,Vietnamese
11585,Steph C.,kitsho sushi,2.0,"Japanese, Sushi Bars"
11586,Steph C.,momoya sushi,4.0,"Sushi Bars, Japanese, Soup"
11587,Steph C.,flea street,4.0,"American (New), Cocktail Bars, Tapas Bars"
11588,Steph C.,rudys,3.0,"Dive Bars, American (Traditional), Comfort Food"
11589,Steph C.,the treehouse,5.0,"Mexican, Burgers, Salad"
11590,Steph C.,hong kong,3.0,"Chinese, Dive Bars"
11591,Steph C.,jasmine thai cart,5.0,"Thai, Food Trucks"
11592,Steph C.,larchmont village wine spirits & cheese,5.0,"Beer, Wine & Spirits, Sandwiches, Cheese Shops"
11593,Steph C.,crustacean,4.0,"Vietnamese, Seafood, Asian Fusion"
11594,Steph C.,seoul restaurant,4.0,"Korean, Bars"
11595,Steph C.,kasbah garden cafe,4.0,"Middle Eastern, Moroccan, Hookah Bars"
11596,Steph C.,volcano tea house,5.0,"Coffee & Tea, Taiwanese, Bubble Tea"
11597,Steph C.,toast bakery cafe,4.0,"Breakfast & Brunch, Bakeries, Sandwiches"
11598,Steph C.,bcd tofu house,4.0,Korean
11599,Steph C.,yamato japanese restaraunt,4.0,"Japanese, Sushi Bars"
11600,Steph C.,more than waffles,4.0,"Breakfast & Brunch, Waffles, American (Traditional)"
11601,"Sky ""Blue"" T.",beaches weho,3.0,"Cuban, Gay Bars, American (New)"
11602,"Sky ""Blue"" T.",kismet,4.0,"Mediterranean, American (New), Middle Eastern"
11603,"Sky ""Blue"" T.",lazy dog restaurant & bar,4.0,"American (New), Burgers, Sandwiches"
11604,"Sky ""Blue"" T.",library bar,4.0,"American (New), Cocktail Bars"
11605,"Sky ""Blue"" T.",kogi taqueria,4.0,"Mexican, Asian Fusion, Food Trucks"
11606,"Sky ""Blue"" T.",margot,4.0,"Spanish, Italian, Venues & Event Spaces"
11607,"Sky ""Blue"" T.",reel inn malibu,3.0,"Seafood, Fish & Chips, Bars"
11608,"Sky ""Blue"" T.",eszett,4.0,"Wine Bars, American (New)"
11609,"Sky ""Blue"" T.",mrs fish,4.0,"Sushi Bars, Japanese"
11610,"Sky ""Blue"" T.",rocco's weho,2.0,Pizza
11611,"Sky ""Blue"" T.",the abbey food & bar,4.0,"Gay Bars, Breakfast & Brunch, American (Traditional)"
11612,"Sky ""Blue"" T.",gingergrass,3.0,Vietnamese
11613,"Sky ""Blue"" T.",hiho cheeseburger,4.0,"American (New), Burgers"
11614,"Sky ""Blue"" T.",rosaline,5.0,"Peruvian, Cocktail Bars"
11615,"Sky ""Blue"" T.",le petit paris,5.0,"French, Cocktail Bars, Modern European"
11616,"Sky ""Blue"" T.",istanbul mediterranean,5.0,"Mediterranean, Turkish, Halal"
11617,"Sky ""Blue"" T.",in-n-out burger,4.0,"Burgers, Fast Food"
11618,"Sky ""Blue"" T.",shake shack,4.0,Burgers
11619,"Sky ""Blue"" T.",china mama,4.0,"Chinese, Noodles, Asian Fusion"
11620,"Sky ""Blue"" T.",eataly,3.0,"Italian, Pizza, Breakfast & Brunch"
11621,"Sky ""Blue"" T.",orchids garden chinese restaurant,4.0,Dim Sum
11622,"Sky ""Blue"" T.",gangnam asian bbq dining,4.0,"Japanese, Korean, Barbeque"
11623,"Sky ""Blue"" T.",fat fish,4.0,"Sushi Bars, Vietnamese"
11624,"Sky ""Blue"" T.",ess-a-bagel,4.0,"Bakeries, Bagels, Delis"
11625,"Sky ""Blue"" T.",emmy squared pizza: east village,4.0,"Pizza, Burgers, Desserts"
11626,"Sky ""Blue"" T.",yuko kitchen,4.0,Japanese
11627,"Sky ""Blue"" T.",alta west adams,4.0,"Soul Food, Venues & Event Spaces"
11628,"Sky ""Blue"" T.",mofongos,5.0,"Latin American, Caterers"
11629,"Sky ""Blue"" T.",mr. sun,4.0,"Dim Sum, Seafood"
11630,"Sky ""Blue"" T.",perch,4.0,"Lounges, French, Breakfast & Brunch"
11631,"Sky ""Blue"" T.",the ordinarie,4.0,"American (New), Cocktail Bars"
11632,"Sky ""Blue"" T.",tiki chick,4.0,"Breakfast & Brunch, Cocktail Bars, Sandwiches"
11633,"Sky ""Blue"" T.",semma,5.0,"Indian, Wine Bars, Cocktail Bars"
11634,"Sky ""Blue"" T.",tasty hand-pulled noodles,4.0,"Chinese, Noodles"
11635,"Sky ""Blue"" T.",jinya ramen bar,4.0,Ramen
11636,"Sky ""Blue"" T.",spice season,4.0,"Asian Fusion, Thai"
11637,"Sky ""Blue"" T.",el segundo sol,3.0,"Mexican, Bars"
11638,"Sky ""Blue"" T.",sushisamba,2.0,"Asian Fusion, Bars, Sushi Bars"
11639,"Sky ""Blue"" T.",pho kim long,3.0,"Vietnamese, Chinese"
11640,"Sky ""Blue"" T.",somisomi,4.0,"Ice Cream & Frozen Yogurt, Desserts, Korean"
11641,"Sky ""Blue"" T.",sake house by hikari,4.0,"Sushi Bars, Japanese, Korean"
11642,"Sky ""Blue"" T.",bossa nova brazilian cuisine,3.0,"Pizza, Brazilian, American (New)"
11643,"Sky ""Blue"" T.",momed atwater village,4.0,"Mediterranean, Cocktail Bars"
11644,"Sky ""Blue"" T.",kang nam restaurant,4.0,"Korean, Sushi Bars, Barbeque"
11645,"Sky ""Blue"" T.",republique,4.0,"French, Breakfast & Brunch, Cocktail Bars"
11646,"Sky ""Blue"" T.",kang ho-dong baekjeong,4.0,"Barbeque, Korean"
11647,"Sky ""Blue"" T.",broad street oyster,4.0,Seafood
11648,"Sky ""Blue"" T.",mon ami gabi,4.0,"French, Steakhouses, Breakfast & Brunch"
11649,"Sky ""Blue"" T.",slurpin' ramen bar,5.0,"Ramen, Noodles"
11650,"Sky ""Blue"" T.",sparrow,4.0,"Italian, Mediterranean"
11651,"Sky ""Blue"" T.",ajisai,4.0,"Japanese, Sushi Bars"
11652,"Sky ""Blue"" T.",the hook & plow hermosa,5.0,"American (New), Bars, Seafood"
11653,"Sky ""Blue"" T.",anarkali indian restaurant,4.0,Indian
11654,"Sky ""Blue"" T.",los dos toritos,4.0,"Mexican, Seafood, Juice Bars & Smoothies"
11655,"Sky ""Blue"" T.",alley lounge,5.0,"Cocktail Bars, Lounges, Tacos"
11656,"Sky ""Blue"" T.",pitfire artisan pizza,3.0,"Pizza, Sandwiches, Italian"
11657,"Sky ""Blue"" T.",a food affair,4.0,French
11658,"Sky ""Blue"" T.",tagine beverly hills,4.0,"Moroccan, Wine Bars"
11659,"Sky ""Blue"" T.",granville,3.0,"American (New), Cocktail Bars"
11660,"Sky ""Blue"" T.",sawmill market,5.0,Food Court
11661,"Sky ""Blue"" T.",adobe cantina,3.0,"Mexican, Seafood"
11662,"Sky ""Blue"" T.",ramen melrose,4.0,"Ramen, Japanese Curry"
11663,"Sky ""Blue"" T.",coconut rabbit,4.0,"Thai, Vegetarian, Gluten-Free"
11664,"Sky ""Blue"" T.",cobian's restaurants,3.0,"Mexican, American (Traditional), Breakfast & Brunch"
11665,"Sky ""Blue"" T.",malibu farm restaurant,4.0,"Salad, American (New), Coffee & Tea"
11666,"Sky ""Blue"" T.",sophy's: cambodia town food & music,4.0,"Thai, Cambodian"
11667,"Sky ""Blue"" T.",smorgasburg,4.0,"Food Trucks, Pop-Up Restaurants, Street Vendors"
11668,"Sky ""Blue"" T.",india's tandoori halal restaurant,3.0,"Indian, Halal, Buffets"
11669,"Sky ""Blue"" T.",frida mexican cusine,4.0,Mexican
11670,"Sky ""Blue"" T.",piccalilli,4.0,"Asian Fusion, American (New), Cocktail Bars"
11671,"Sky ""Blue"" T.",ali'i fish company,3.0,"Hawaiian, Seafood, Poke"
11672,"Sky ""Blue"" T.",el compadre,3.0,"Mexican, Cocktail Bars"
11673,"Sky ""Blue"" T.",hopdoddy burger bar,4.0,Burgers
11674,"Sky ""Blue"" T.",market broiler,4.0,"Seafood, Seafood Markets"
11675,"Sky ""Blue"" T.",capital noodle bar,4.0,"Chinese, Noodles"
11676,"Sky ""Blue"" T.",amandine patisserie cafe ktown,4.0,"Bakeries, Breakfast & Brunch, American (New)"
11677,"Sky ""Blue"" T.",ham hung restaurant,4.0,"Korean, Soup, Noodles"
11678,"Sky ""Blue"" T.",lamonica's ny pizza,4.0,"Pizza, Chicken Wings"
11679,"Sky ""Blue"" T.",the garage on motor ave,4.0,"American (New), Burgers, Sports Bars"
11680,"Sky ""Blue"" T.",simpang asia,4.0,"Indonesian, Malaysian, Halal"
11681,"Sky ""Blue"" T.",mom & bop,4.0,"Korean, Salad, Noodles"
11682,"Sky ""Blue"" T.",phorage,3.0,Vietnamese
11683,"Sky ""Blue"" T.",uncle tetsu,4.0,"Desserts, Japanese"
11684,"Sky ""Blue"" T.",lobster & beer,4.0,"Seafood, Beer Bar"
11685,"Sky ""Blue"" T.",momo paradise,4.0,"Japanese, Hot Pot"
11686,"Sky ""Blue"" T.",nijiya market,4.0,"International Grocery, Seafood Markets, Japanese"
11687,"Sky ""Blue"" T.",casa rios,1.0,Mexican
11688,"Sky ""Blue"" T.",fin asian tapas,4.0,"Asian Fusion, Japanese, Sushi Bars"
11689,"Sky ""Blue"" T.",sapporo revolving sushi,4.0,"Sushi Bars, Conveyor Belt Sushi"
11690,"Sky ""Blue"" T.",capriotti's sandwich shop,4.0,Sandwiches
11691,"Sky ""Blue"" T.",sushi mafia,3.0,Sushi Bars
11692,"Sky ""Blue"" T.",boba tea house,4.0,"Vietnamese, Sandwiches, Bubble Tea"
11693,"Sky ""Blue"" T.",jp goods fresh bakery and boba,4.0,"Bakeries, Bubble Tea, Vietnamese"
11694,"Sky ""Blue"" T.",kura revolving sushi bar,4.0,"Sushi Bars, Conveyor Belt Sushi"
11695,"Sky ""Blue"" T.",gen korean bbq house,4.0,"Korean, Barbeque, Asian Fusion"
11696,"Sky ""Blue"" T.",madre oaxacan restaurant and mezcaleria,4.0,Mexican
11697,"Sky ""Blue"" T.",el amigo #3,4.0,Mexican
11698,"Sky ""Blue"" T.",gyu-kaku japanese bbq,4.0,"Japanese, Barbeque, Asian Fusion"
11699,"Sky ""Blue"" T.",midoh sawtelle,3.0,"Japanese, Desserts"
11700,"Sky ""Blue"" T.",sticky rice,4.0,Thai
11701,"Sky ""Blue"" T.",madre,4.0,"Mexican, Cocktail Bars, Salad"
11702,"Sky ""Blue"" T.",california pizza kitchen at culver center,4.0,"Pizza, American (New), Salad"
11703,"Sky ""Blue"" T.",kotoya ramen,4.0,Ramen
11704,"Sky ""Blue"" T.",dan modern chinese,3.0,"Chinese, Noodles, Tapas/Small Plates"
11705,"Sky ""Blue"" T.",manny's cucina napoletana,4.0,"Salad, Pizza, Italian"
11706,"Sky ""Blue"" T.",the waterfront brewery,4.0,"Seafood, Sports Bars, Brewpubs"
11707,"Sky ""Blue"" T.",sushi song,4.0,"Sushi Bars, Ramen"
11708,"Sky ""Blue"" T.",santiago's bodega,4.0,Tapas Bars
11709,"Sky ""Blue"" T.",pizza joes,4.0,Pizza
11710,"Sky ""Blue"" T.",little white house subs,4.0,"Sandwiches, Cupcakes"
11711,"Sky ""Blue"" T.",the lobster shack key west,4.0,Seafood
11712,"Sky ""Blue"" T.",cuban island restaurant,4.0,Cuban
11713,"Sky ""Blue"" T.",kermit's key west key lime shoppe,4.0,"Specialty Food, Desserts, Breakfast & Brunch"
11714,"Sky ""Blue"" T.",half shell raw bar,4.0,"Seafood, Dive Bars, Seafood Markets"
11715,"Sky ""Blue"" T.",pho king awesome,4.0,"Asian Fusion, Noodles, Vietnamese"
11716,"Sky ""Blue"" T.",cuban coffee queen,4.0,"Coffee & Tea, Breakfast & Brunch, Sandwiches"
11717,"Sky ""Blue"" T.",tacos jalisco 2,4.0,"Food Trucks, Mexican"
11718,"Sky ""Blue"" T.",mrs mac's kitchen,4.0,"American (Traditional), Seafood, Breakfast & Brunch"
11719,"Sky ""Blue"" T.",tamale co. mexican street food,4.0,Mexican
11720,"Sky ""Blue"" T.",taiyaki nyc,4.0,"Ice Cream & Frozen Yogurt, Japanese, Desserts"
11721,"Sky ""Blue"" T.",usagi tokyo,3.0,Ramen
11722,"Sky ""Blue"" T.",pubbelly sushi,4.0,"Sushi Bars, Japanese, Asian Fusion"
11723,"Sky ""Blue"" T.",crema gourmet espresso bar,3.0,"Coffee & Tea, Sandwiches, Breakfast & Brunch"
11724,"Sky ""Blue"" T.",cvi.che 105,5.0,"Peruvian, Seafood, Latin American"
11725,"Sky ""Blue"" T.",pura vida,4.0,"Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea"
11726,"Sky ""Blue"" T.",jeepney wynwood,4.0,Filipino
11727,"Sky ""Blue"" T.",palace bar,4.0,"Gay Bars, Breakfast & Brunch, Dance Clubs"
11728,"Sky ""Blue"" T.",bodega,4.0,"Bars, Tacos"
11729,"Sky ""Blue"" T.",it italian trattoria,4.0,"Pizza, Italian"
11730,"Sky ""Blue"" T.",havana 1957,4.0,"Cuban, Bars"
11731,"Sky ""Blue"" T.",the lobster shack,4.0,Seafood
11732,"Sky ""Blue"" T.",mangetsu,4.0,"Japanese, Korean, Thai"
11733,"Sky ""Blue"" T.",pho hien vuong,4.0,Vietnamese
11734,"Sky ""Blue"" T.",stamey's barbecue,3.0,Barbeque
11735,"Sky ""Blue"" T.",nifty's korean bbq & ramen,4.0,"Korean, Ramen"
11736,"Sky ""Blue"" T.",pho cali,2.0,Vietnamese
11737,"Sky ""Blue"" T.",panbury's double crust pies,4.0,"British, Bakeries, South African"
11738,"Sky ""Blue"" T.",wellfleet shellfish,4.0,Seafood
11739,"Sky ""Blue"" T.",cru cellars,2.0,"Wine Bars, Venues & Event Spaces, American (New)"
11740,"Sky ""Blue"" T.",muchachas,4.0,Tacos
11741,"Sky ""Blue"" T.",driftwood cafe,4.0,"Pizza, Cafes, Sandwiches"
11742,"Sky ""Blue"" T.",pacific counter,4.0,"Sushi Bars, Asian Fusion, Poke"
11743,"Sky ""Blue"" T.",piccola italia bistro,4.0,"Italian, Pasta Shops, Cooking Classes"
11744,"Sky ""Blue"" T.",ulele,5.0,"American (New), Breweries, Seafood"
11745,"Sky ""Blue"" T.",soho juice co.,4.0,"Juice Bars & Smoothies, Acai Bowls, Gluten-Free"
11746,"Sky ""Blue"" T.",the stone soup company,4.0,"Sandwiches, Soup, Cuban"
11747,"Sky ""Blue"" T.",yuppi,4.0,"Chicken Wings, Soul Food, Seafood"
11748,"Sky ""Blue"" T.",filipiniana philippine caf',2.0,"Bubble Tea, Filipino"
11749,"Sky ""Blue"" T.",saigon deli,4.0,"Vietnamese, Delis, Soup"
11750,"Sky ""Blue"" T.",flan factory,4.0,"Cuban, Sandwiches, Desserts"
11751,"Sky ""Blue"" T.",the mexican camel,4.0,"Mediterranean, Mexican"
11752,"Sky ""Blue"" T.",crafted,4.0,"Vegetarian, Sports Bars"
11753,"Sky ""Blue"" T.",black bean deli,4.0,"Cuban, Delis, Sandwiches"
11754,"Sky ""Blue"" T.",pho 777,4.0,Vietnamese
11755,"Sky ""Blue"" T.",southern prime steakhouse,4.0,"Steakhouses, Seafood"
11756,"Sky ""Blue"" T.",wine bar george,4.0,"Wine Bars, American (New), Breakfast & Brunch"
11757,"Sky ""Blue"" T.",thai thani,4.0,"Thai, Noodles"
11758,"Sky ""Blue"" T.",babbi babbi korean kitchen,5.0,"Korean, Asian Fusion"
11759,"Sky ""Blue"" T.",domu,5.0,"Ramen, Asian Fusion, Cocktail Bars"
11760,"Sky ""Blue"" T.",kabooki sushi e colonial dr,5.0,"Asian Fusion, Sushi Bars, Japanese"
11761,"Sky ""Blue"" T.",giordano's,4.0,"Salad, Italian, Pizza"
11762,"Sky ""Blue"" T.",bambu,4.0,"Bubble Tea, Juice Bars & Smoothies, Vietnamese"
11763,"Sky ""Blue"" T.",bonchon south west las vegas,4.0,"Chicken Wings, Korean, Asian Fusion"
11764,"Sky ""Blue"" T.",nha trang subs,4.0,"Vietnamese, Sandwiches, Coffee & Tea"
11765,"Sky ""Blue"" T.",ole red orlando,5.0,"Southern, Bars, Music Venues"
11766,"Sky ""Blue"" T.",mr mango,3.0,"Vegan, Latin American, Vegetarian"
11767,"Sky ""Blue"" T.",village ice cream & sandwich,2.0,"Ice Cream & Frozen Yogurt, Sandwiches"
11768,"Sky ""Blue"" T.",white birch juice,3.0,"Juice Bars & Smoothies, Breakfast & Brunch"
11769,"Sky ""Blue"" T.",louie's hot chicken & barbecue,3.0,"Southern, Barbeque"
11770,"Sky ""Blue"" T.",king bao,4.0,"Asian Fusion, Fast Food"
11771,"Sky ""Blue"" T.",chik'n & mi,4.0,"Chicken Shop, Ramen, Bars"
11772,"Sky ""Blue"" T.",main street pizza,3.0,"Pizza, Salad"
11773,"Sky ""Blue"" T.",gaston brewing company,4.0,"Brewpubs, American (Traditional), Pizza"
11774,"Sky ""Blue"" T.",the fried turkey sandwich shop,4.0,"Sandwiches, Salad"
11775,"Sky ""Blue"" T.",li ming's global mart,4.0,"Chinese, International Grocery, Bakeries"
11776,"Sky ""Blue"" T.",thai at main street,4.0,Thai
11777,"Sky ""Blue"" T.",world of beer,4.0,"American (Traditional), Pubs"
11778,"Sky ""Blue"" T.",mission bbq,4.0,"Barbeque, American (Traditional), Sandwiches"
11779,"Sky ""Blue"" T.",the flying monk noodle bar,4.0,"Vietnamese, Noodles"
11780,"Sky ""Blue"" T.",leopold's ice cream,4.0,"Ice Cream & Frozen Yogurt, Sandwiches, Juice Bars & Smoothies"
11781,"Sky ""Blue"" T.",oishii hibachi express & poke bowl,3.0,"Japanese, Sushi Bars, Poke"
11782,"Sky ""Blue"" T.",grilled ginger,3.0,Vietnamese
11783,"Sky ""Blue"" T.",hawkers asian street food,5.0,"Tapas/Small Plates, Asian Fusion, Bars"
11784,"Sky ""Blue"" T.",la farm bakery,3.0,"Bakeries, French, Breakfast & Brunch"
11785,"Sky ""Blue"" T.",picnic,4.0,"Barbeque, Bars, Sandwiches"
11786,"Sky ""Blue"" T.",royals hot chicken,4.0,"Chicken Shop, American (Traditional)"
11787,"Sky ""Blue"" T.",clouds brewing,3.0,"Breweries, American (New), Sports Bars"
11788,"Sky ""Blue"" T.",nona sushi asia,2.0,"Sushi Bars, Thai"
11789,"Sky ""Blue"" T.",chapman's food and spirits,4.0,"American (Traditional), Desserts, Bars"
11790,"Sky ""Blue"" T.",saigon bistro,4.0,"Vietnamese, Juice Bars & Smoothies, Soup"
11791,"Sky ""Blue"" T.",jaya's indian cuisine,4.0,"Indian, Food Trucks"
11792,"Sky ""Blue"" T.",noodle boulevard,4.0,"Ramen, Noodles, Desserts"
11793,"Sky ""Blue"" T.",van loi ii vietnamese restaurant & chinese bbq,4.0,"Chinese, Barbeque, Vietnamese"
11794,"Sky ""Blue"" T.",prik thai cuisine,3.0,"Thai, Chinese"
11795,"Sky ""Blue"" T.",peking restaurant,2.0,Korean
11796,"Sky ""Blue"" T.",vietnam kitchen,3.0,"Vietnamese, American (Traditional)"
11797,"Sky ""Blue"" T.",shila korean restaurant,4.0,Korean
11798,"Sky ""Blue"" T.",samurai japanese restaurant,1.0,"Japanese, Sushi Bars"
11799,"Sky ""Blue"" T.",mi casita mexican restaurant,2.0,Mexican
11800,"Sky ""Blue"" T.",asia bistro,4.0,"Chinese, Asian Fusion, Thai"
11801,"Sky ""Blue"" T.",southern coals,4.0,"Barbeque, Southern, Smokehouse"
11802,"Sky ""Blue"" T.",sushi factory,3.0,Sushi Bars
11803,"Sky ""Blue"" T.",4th street fillin station,3.0,"American (New), Beer Bar"
11804,"Sky ""Blue"" T.",jao thai kitchen,4.0,"Thai, Sushi Bars"
11805,"Sky ""Blue"" T.",din tai fung,5.0,"Taiwanese, Shanghainese, Dim Sum"
11806,"Sky ""Blue"" T.",hell 'n blazes brewing,4.0,"Breweries, American (Traditional), Gastropubs"
11807,"Sky ""Blue"" T.",the vine market and cafe,3.0,"American (New), Fast Food"
11808,"Sky ""Blue"" T.",gumbeaux's cajun cafe,5.0,Cajun/Creole
11809,"Sky ""Blue"" T.",pho king,3.0,"Vietnamese, Soup, Bubble Tea"
11810,"Sky ""Blue"" T.",sweet hut bakery & cafe,4.0,"Coffee & Tea, Bakeries, Sandwiches"
11811,"Sky ""Blue"" T.",grills riverside seafood deck & tiki bar,4.0,"Seafood, Tiki Bars"
11812,"Sky ""Blue"" T.",pho 88 noodle,4.0,"Vietnamese, Noodles"
11813,"Sky ""Blue"" T.",aguila sandwich shop,2.0,"Sandwiches, Cuban, Breakfast & Brunch"
11814,"Sky ""Blue"" T.",waffle house,4.0,"American (Traditional), Breakfast & Brunch, Diners"
11815,"Sky ""Blue"" T.",chef art smith's homecomin',3.0,"Southern, Breakfast & Brunch, Salad"
11816,"Sky ""Blue"" T.",hollerbach's willow tree cafe,5.0,"German, Beer Gardens, Sandwiches"
11817,"Sky ""Blue"" T.",rikki tiki tavern,3.0,"Tiki Bars, American (Traditional), Seafood"
11818,"Sky ""Blue"" T.",rosetta bakery,4.0,"Bakeries, Desserts, Pizza"
11819,"Sky ""Blue"" T.",pub americana,3.0,"Bars, American (New)"
11820,"Sky ""Blue"" T.",moo's soft serve,3.0,"Ice Cream & Frozen Yogurt, Hot Dogs"
11821,"Sky ""Blue"" T.",backwater,4.0,"Breakfast & Brunch, Southern, American (Traditional)"
11822,"Sky ""Blue"" T.",anh hong restaurant,3.0,"Vietnamese, Vegetarian, Sandwiches"
11823,"Sky ""Blue"" T.",peach valley caf',2.0,"Breakfast & Brunch, Comfort Food, Cafes"
11824,"Sky ""Blue"" T.",tako cheena,4.0,"Asian Fusion, Mexican, Empanadas"
11825,"Sky ""Blue"" T.",buster's bistro,4.0,"Belgian, Pubs"
11826,"Sky ""Blue"" T.",mythos restaurant,4.0,American (New)
11827,"Sky ""Blue"" T.",papa joe's pizza & pasta,2.0,"Salad, Italian"
11828,"Sky ""Blue"" T.",el z'calo mexican restaurant,4.0,Mexican
11829,"Sky ""Blue"" T.",finnegan's bar & grill,4.0,"American (Traditional), Irish, Pubs"
11830,"Sky ""Blue"" T.",quickly boba n snow,4.0,"Bubble Tea, Asian Fusion, Poke"
11831,"Sky ""Blue"" T.",magnolia square market,4.0,"Delis, Bakeries, German"
11832,"Sky ""Blue"" T.",la sandwicherie,4.0,"Sandwiches, French, Juice Bars & Smoothies"
11833,"Sky ""Blue"" T.",thai thai sushi bar,2.0,"Thai, Sushi Bars"
11834,"Sky ""Blue"" T.",pho viet,2.0,"Vietnamese, Bubble Tea"
11835,"Sky ""Blue"" T.",the ravenous pig,5.0,"American (New), Gastropubs, Seafood"
11836,"Sky ""Blue"" T.",church street caf',3.0,"Mexican, New Mexican Cuisine, American (Traditional)"
11837,"Sky ""Blue"" T.",level 5,4.0,"Cocktail Bars, American (New)"
11838,"Sky ""Blue"" T.",d.h. lescombes winery & bistro,4.0,"Wineries, French, American (New)"
11839,"Sky ""Blue"" T.",thai heritage and vegan,3.0,"Thai, Vegan, Noodles"
